user_played, instrument_name, velocity, pitch, start (s), end (s)
False,trumpet,108,81,61.28054499999999,61.64563680416666
False,trumpet,104,50,61.28054499999999,61.46270980416666
False,trumpet,104,52,61.28054499999999,61.46270980416666
False,trombone,96,58,61.46347199999999,62.92612580416666
False,trumpet,80,50,61.46347199999999,61.64563680416666
False,violin,112,35,61.46347199999999,61.828563804166656
False,clarinet,100,77,61.64639899999999,61.828563804166656
True,saxophone,98,65,61.64639899999999,61.828563804166656
False,trumpet,100,65,61.64639899999999,61.828563804166656
False,trumpet,100,77,61.64639899999999,61.828563804166656
False,trumpet,80,50,61.64639899999999,61.828563804166656
False,clarinet,115,82,61.82932599999999,62.011490804166655
True,saxophone,111,70,61.82932599999999,62.011490804166655
False,trumpet,115,70,61.82932599999999,62.011490804166655
False,trumpet,115,82,61.82932599999999,62.011490804166655
False,trumpet,80,50,61.82932599999999,62.011490804166655
False,violin,112,35,61.82932599999999,62.194417804166655
False,tuba,80,76,61.82932599999999,62.194417804166655
False,clarinet,91,81,62.01225299999999,62.377344804166654
True,saxophone,88,69,62.01225299999999,62.377344804166654
False,trumpet,91,69,62.01225299999999,62.377344804166654
False,trumpet,91,81,62.01225299999999,62.377344804166654
False,trumpet,80,50,62.01225299999999,62.194417804166655
True,flute,80,81,62.19517999999999,62.88954040416666
False,clarinet,80,81,62.19517999999999,62.92612580416666
False,trumpet,80,69,62.19517999999999,62.92612580416666
False,xylophone,80,81,62.19517999999999,62.92612580416666
False,trumpet,104,50,62.19517999999999,62.377344804166654
False,trumpet,104,52,62.19517999999999,62.377344804166654
False,clarinet,83,77,62.37810699999999,62.56027180416666
True,saxophone,79,65,62.37810699999999,62.56027180416666
False,trumpet,83,65,62.37810699999999,62.56027180416666
False,trumpet,83,77,62.37810699999999,62.56027180416666
False,trumpet,80,50,62.37810699999999,62.56027180416666
False,clarinet,94,82,62.56103399999999,62.74319880416666
True,saxophone,88,70,62.56103399999999,62.74319880416666
False,trumpet,94,70,62.56103399999999,62.74319880416666
False,trumpet,94,82,62.56103399999999,62.74319880416666
False,trumpet,80,50,62.56103399999999,62.74319880416666
False,tuba,80,76,62.56103399999999,62.92612580416666
False,clarinet,75,81,62.74396099999999,63.10905280416666
True,saxophone,69,69,62.74396099999999,63.10905280416666
False,trumpet,75,69,62.74396099999999,63.10905280416666
False,trumpet,75,81,62.74396099999999,63.10905280416666
False,trumpet,80,50,62.74396099999999,62.92612580416666
False,clarinet,96,48,62.92688799999999,64.38954180416665
True,saxophone,96,60,62.92688799999999,64.38954180416665
True,saxophone,96,48,62.92688799999999,64.38954180416665
False,french-horn,96,60,62.92688799999999,64.38954180416665
False,trombone,96,48,62.92688799999999,64.38954180416665
False,trombone,96,60,62.92688799999999,64.38954180416665
False,french-horn,96,60,62.92688799999999,64.38954180416665
False,tuba,96,48,62.92688799999999,64.38954180416665
False,trumpet,80,50,62.92688799999999,63.10905280416666
False,clarinet,66,77,63.10981499999999,63.29197980416666
True,saxophone,59,65,63.10981499999999,63.29197980416666
False,trumpet,66,65,63.10981499999999,63.29197980416666
False,trumpet,66,77,63.10981499999999,63.29197980416666
False,trumpet,80,50,63.10981499999999,63.29197980416666
False,clarinet,74,82,63.29274199999999,63.47490680416666
True,saxophone,64,70,63.29274199999999,63.47490680416666
False,trumpet,74,70,63.29274199999999,63.47490680416666
False,trumpet,74,82,63.29274199999999,63.47490680416666
False,trumpet,80,50,63.29274199999999,63.47490680416666
False,violin,112,35,63.29274199999999,63.65783380416666
False,tuba,80,76,63.29274199999999,63.65783380416666
False,clarinet,58,81,63.47566899999999,63.840760804166656
True,saxophone,49,69,63.47566899999999,63.840760804166656
False,trumpet,58,69,63.47566899999999,63.840760804166656
False,trumpet,58,81,63.47566899999999,63.840760804166656
False,trumpet,80,50,63.47566899999999,63.65783380416666
True,flute,80,89,63.65859599999999,64.35295640416666
False,clarinet,80,89,63.65859599999999,64.38954180416665
False,trumpet,80,77,63.65859599999999,64.38954180416665
False,xylophone,80,89,63.65859599999999,64.38954180416665
False,trumpet,104,50,63.65859599999999,63.840760804166656
False,trumpet,104,52,63.65859599999999,63.840760804166656
False,clarinet,49,77,63.84152299999999,64.20661480416666
True,saxophone,49,65,63.84152299999999,64.20661480416666
False,trumpet,49,65,63.84152299999999,64.20661480416666
False,trumpet,49,77,63.84152299999999,64.20661480416666
False,trumpet,80,50,63.84152299999999,64.02368780416666
False,trumpet,80,50,64.02444999999999,64.20661480416666
False,trumpet,104,50,64.207377,64.38954180416665
False,trumpet,104,52,64.207377,64.38954180416665
False,clarinet,64,41,64.39030399999999,69.51149780416665
True,saxophone,64,53,64.39030399999999,69.51149780416665
True,saxophone,64,41,64.39030399999999,69.51149780416665
False,french-horn,64,53,64.39030399999999,69.51149780416665
False,trombone,64,41,64.39030399999999,69.51149780416665
False,trombone,64,53,64.39030399999999,69.51149780416665
False,french-horn,64,53,64.39030399999999,69.51149780416665
False,tuba,64,41,64.39030399999999,69.51149780416665
False,trumpet,80,50,64.39030399999999,64.57246880416666
False,trumpet,80,50,64.57323099999999,64.75539580416665
False,trumpet,80,50,64.75615799999999,64.93832280416666
False,trumpet,80,50,64.93908499999999,65.12124980416665
True,flute,80,89,65.12201199999998,65.81637240416666
False,xylophone,80,89,65.12201199999998,65.85295780416665
False,trumpet,104,50,65.12201199999998,65.30417680416666
False,trumpet,104,52,65.12201199999998,65.30417680416666
False,trumpet,80,50,65.30493899999999,65.48710380416665
False,trumpet,80,50,65.487866,65.67003080416666
False,trumpet,80,50,65.67079299999999,65.85295780416665
False,trumpet,80,50,65.85372,66.03588480416666
False,trumpet,80,50,66.03664699999999,66.21881180416666
False,trumpet,80,50,66.219574,66.40173880416665
False,trumpet,80,50,66.40250099999999,66.58466580416666
True,flute,80,89,66.585428,67.27978840416665
False,xylophone,80,89,66.585428,67.31637380416666
False,trumpet,104,50,66.585428,66.76759280416665
False,trumpet,104,52,66.585428,66.76759280416665
False,clarinet,96,69,66.76835499999999,66.95051980416666
True,saxophone,96,69,66.76835499999999,66.95051980416666
False,trumpet,96,69,66.76835499999999,66.95051980416666
False,trumpet,80,50,66.76835499999999,66.95051980416666
False,clarinet,96,72,66.95128199999999,67.13344680416665
True,saxophone,96,72,66.95128199999999,67.13344680416665
False,trumpet,96,72,66.95128199999999,67.13344680416665
False,trumpet,80,50,66.95128199999999,67.13344680416665
False,clarinet,96,77,67.13420899999998,67.49930080416665
True,saxophone,96,77,67.13420899999998,67.49930080416665
False,trumpet,96,77,67.13420899999998,67.49930080416665
False,trumpet,104,50,67.13420899999998,67.31637380416666
False,trumpet,104,52,67.13420899999998,67.31637380416666
False,trumpet,80,50,67.31713599999999,67.49930080416665
False,clarinet,96,72,67.50006299999998,67.86515480416665
True,saxophone,96,72,67.50006299999998,67.86515480416665
False,trumpet,96,72,67.50006299999998,67.86515480416665
False,trumpet,80,50,67.50006299999998,67.68222780416666
False,trumpet,80,50,67.68298999999999,67.86515480416665
False,clarinet,96,69,67.865917,68.04808180416666
True,saxophone,96,69,67.865917,68.04808180416666
False,trumpet,96,69,67.865917,68.04808180416666
False,trumpet,80,50,67.865917,68.04808180416666
True,flute,80,89,68.04884399999999,68.74320440416666
False,xylophone,80,89,68.04884399999999,68.77978980416665
False,trumpet,104,50,68.04884399999999,68.23100880416666
False,trumpet,104,52,68.04884399999999,68.23100880416666
False,clarinet,96,69,68.231771,68.41393580416666
True,saxophone,96,69,68.231771,68.41393580416666
False,trumpet,96,69,68.231771,68.41393580416666
False,trumpet,80,50,68.231771,68.41393580416666
False,clarinet,96,72,68.41469799999999,68.59686280416666
True,saxophone,96,72,68.41469799999999,68.59686280416666
False,trumpet,96,72,68.41469799999999,68.59686280416666
False,trumpet,80,50,68.41469799999999,68.59686280416666
False,clarinet,96,77,68.597625,68.96271680416666
True,saxophone,96,77,68.597625,68.96271680416666
False,trumpet,96,77,68.597625,68.96271680416666
False,trumpet,80,50,68.597625,68.77978980416665
False,trumpet,80,50,68.78055199999999,68.96271680416666
False,clarinet,96,72,68.96347899999999,69.32857080416666
True,saxophone,96,72,68.96347899999999,69.32857080416666
False,trumpet,96,72,68.96347899999999,69.32857080416666
False,trumpet,80,50,68.96347899999999,69.14564380416665
False,trumpet,80,50,69.14640599999998,69.32857080416666
False,clarinet,96,69,69.32933299999999,69.51149780416665
True,saxophone,96,69,69.32933299999999,69.51149780416665
False,trumpet,96,69,69.32933299999999,69.51149780416665
False,trumpet,80,50,69.32933299999999,69.51149780416665
True,flute,80,77,69.51225999999998,70.20662040416666
False,clarinet,64,41,69.51225999999998,69.87735180416665
True,saxophone,64,53,69.51225999999998,69.87735180416665
True,saxophone,64,41,69.51225999999998,69.87735180416665
False,french-horn,64,53,69.51225999999998,69.87735180416665
False,trombone,64,41,69.51225999999998,69.87735180416665
False,trombone,64,53,69.51225999999998,69.87735180416665
False,french-horn,64,53,69.51225999999998,69.87735180416665
False,tuba,64,41,69.51225999999998,69.87735180416665
False,xylophone,80,77,69.51225999999998,70.24320580416665
False,trumpet,104,50,69.51225999999998,69.69442480416666
False,trumpet,104,52,69.51225999999998,69.69442480416666
False,clarinet,96,65,69.69518699999999,70.06027880416666
True,saxophone,96,65,69.69518699999999,70.06027880416666
False,trumpet,96,65,69.69518699999999,70.06027880416666
False,trumpet,80,50,69.69518699999999,69.87735180416665
False,clarinet,64,43,69.87811399999998,70.24320580416665
True,saxophone,64,55,69.87811399999998,70.24320580416665
True,saxophone,64,43,69.87811399999998,70.24320580416665
False,french-horn,64,55,69.87811399999998,70.24320580416665
False,trombone,64,43,69.87811399999998,70.24320580416665
False,trombone,64,55,69.87811399999998,70.24320580416665
False,french-horn,64,55,69.87811399999998,70.24320580416665
False,tuba,64,43,69.87811399999998,70.24320580416665
False,trumpet,80,50,69.87811399999998,70.06027880416666
False,clarinet,96,65,70.06104099999999,70.24320580416665
True,saxophone,96,65,70.06104099999999,70.24320580416665
False,trumpet,96,65,70.06104099999999,70.24320580416665
False,trumpet,104,50,70.06104099999999,70.24320580416665
False,trumpet,104,52,70.06104099999999,70.24320580416665
False,clarinet,96,76,70.243968,70.97491380416666
False,clarinet,64,40,70.243968,75.36516180416666
True,saxophone,96,76,70.243968,70.97491380416666
True,saxophone,64,52,70.243968,75.36516180416666
True,saxophone,64,40,70.243968,75.36516180416666
False,trumpet,96,76,70.243968,70.97491380416666
False,french-horn,64,52,70.243968,75.36516180416666
False,trombone,64,40,70.243968,75.36516180416666
False,trombone,64,52,70.243968,75.36516180416666
False,french-horn,64,52,70.243968,75.36516180416666
False,tuba,64,40,70.243968,75.36516180416666
False,trumpet,80,50,70.243968,70.42613280416666
False,trumpet,80,50,70.42689499999999,70.60905980416666
False,trumpet,80,50,70.609822,70.79198680416665
False,trumpet,80,50,70.79274899999999,70.97491380416666
True,flute,80,88,70.97567599999999,71.67003640416665
False,xylophone,80,88,70.97567599999999,71.70662180416666
False,trumpet,104,50,70.97567599999999,71.15784080416665
False,trumpet,104,52,70.97567599999999,71.15784080416665
False,trumpet,80,50,71.15860299999999,71.34076780416666
False,trumpet,80,50,71.34152999999999,71.52369480416665
False,trumpet,80,50,71.52445699999998,71.70662180416666
False,trumpet,80,50,71.70738399999999,71.88954880416665
False,trumpet,80,50,71.89031099999998,72.07247580416666
False,trumpet,80,50,72.07323799999999,72.25540280416665
False,trumpet,80,50,72.256165,72.43832980416666
False,trumpet,104,50,72.43909199999999,72.62125680416665
False,trumpet,104,52,72.43909199999999,72.62125680416665
False,trumpet,80,50,72.622019,72.80418380416666
True,flute,96,93,72.80494599999999,73.03589133749999
False,clarinet,96,81,72.80494599999999,73.04808647083333
False,clarinet,96,69,72.80494599999999,73.04808647083333
True,saxophone,96,69,72.80494599999999,73.04808647083333
False,trumpet,96,81,72.80494599999999,73.04808647083333
False,trumpet,96,69,72.80494599999999,73.04808647083333
False,xylophone,96,93,72.80494599999999,73.04808647083333
False,trumpet,80,50,72.80494599999999,72.98711080416666
False,trumpet,104,50,72.987873,73.17003780416665
False,trumpet,104,52,72.987873,73.17003780416665
True,flute,96,93,73.04884866666666,73.16394023749999
False,clarinet,96,81,73.04884866666666,73.17003780416665
False,clarinet,96,69,73.04884866666666,73.17003780416665
True,saxophone,96,69,73.04884866666666,73.17003780416665
False,trumpet,96,81,73.04884866666666,73.17003780416665
False,trumpet,96,69,73.04884866666666,73.17003780416665
False,xylophone,96,93,73.04884866666666,73.17003780416665
True,flute,96,93,73.17079999999999,73.40174533749999
False,clarinet,96,81,73.17079999999999,73.41394047083332
False,clarinet,96,69,73.17079999999999,73.41394047083332
True,saxophone,96,69,73.17079999999999,73.41394047083332
False,trumpet,96,81,73.17079999999999,73.41394047083332
False,trumpet,96,69,73.17079999999999,73.41394047083332
False,xylophone,96,93,73.17079999999999,73.41394047083332
False,trumpet,80,50,73.17079999999999,73.35296480416666
False,trumpet,80,50,73.35372699999999,73.53589180416665
True,flute,96,93,73.41470266666666,73.52979423749998
False,clarinet,96,81,73.41470266666666,73.53589180416665
False,clarinet,96,69,73.41470266666666,73.53589180416665
True,saxophone,96,69,73.41470266666666,73.53589180416665
False,trumpet,96,81,73.41470266666666,73.53589180416665
False,trumpet,96,69,73.41470266666666,73.53589180416665
False,xylophone,96,93,73.41470266666666,73.53589180416665
True,flute,96,91,73.53665399999998,73.70967245416665
False,clarinet,96,79,73.53665399999998,73.71881880416666
False,clarinet,96,67,73.53665399999998,73.71881880416666
True,saxophone,96,67,73.53665399999998,73.71881880416666
False,trumpet,96,79,73.53665399999998,73.71881880416666
False,trumpet,96,67,73.53665399999998,73.71881880416666
False,xylophone,96,91,73.53665399999998,73.71881880416666
False,trumpet,80,50,73.53665399999998,73.71881880416666
True,flute,96,91,73.71958099999999,74.06638010416665
False,clarinet,96,79,73.71958099999999,74.08467280416666
False,clarinet,96,67,73.71958099999999,74.08467280416666
True,saxophone,96,67,73.71958099999999,74.08467280416666
False,trumpet,96,79,73.71958099999999,74.08467280416666
False,trumpet,96,67,73.71958099999999,74.08467280416666
False,xylophone,96,91,73.71958099999999,74.08467280416666
False,trumpet,80,50,73.71958099999999,73.90174580416665
False,trumpet,104,50,73.90250799999998,74.08467280416666
False,trumpet,104,52,73.90250799999998,74.08467280416666
True,flute,96,89,74.08543499999999,74.43223410416665
False,clarinet,96,77,74.08543499999999,74.45052680416666
False,clarinet,96,65,74.08543499999999,74.45052680416666
True,saxophone,96,65,74.08543499999999,74.45052680416666
False,trumpet,96,77,74.08543499999999,74.45052680416666
False,trumpet,96,65,74.08543499999999,74.45052680416666
False,xylophone,96,89,74.08543499999999,74.45052680416666
False,trumpet,80,50,74.08543499999999,74.26759980416665
False,trumpet,80,50,74.26836199999998,74.45052680416666
True,flute,96,91,74.45128899999999,74.79808810416665
False,clarinet,96,79,74.45128899999999,74.81638080416666
False,clarinet,96,67,74.45128899999999,74.81638080416666
True,saxophone,96,67,74.45128899999999,74.81638080416666
False,trumpet,96,79,74.45128899999999,74.81638080416666
False,trumpet,96,67,74.45128899999999,74.81638080416666
False,xylophone,96,91,74.45128899999999,74.81638080416666
False,trumpet,80,50,74.45128899999999,74.63345380416665
False,trumpet,80,50,74.634216,74.81638080416666
True,flute,96,89,74.81714299999999,75.16394210416665
False,clarinet,96,77,74.81714299999999,75.18223480416665
False,clarinet,96,65,74.81714299999999,75.18223480416665
True,saxophone,96,65,74.81714299999999,75.18223480416665
False,trumpet,96,77,74.81714299999999,75.18223480416665
False,trumpet,96,65,74.81714299999999,75.18223480416665
False,xylophone,96,89,74.81714299999999,75.18223480416665
False,trumpet,80,50,74.81714299999999,74.99930780416666
False,trumpet,80,50,75.00007,75.18223480416665
True,flute,96,91,75.18299699999999,75.70357675416666
False,clarinet,96,79,75.18299699999999,75.73101580416666
False,clarinet,96,67,75.18299699999999,75.73101580416666
True,saxophone,96,67,75.18299699999999,75.73101580416666
False,trumpet,96,79,75.18299699999999,75.73101580416666
False,trumpet,96,67,75.18299699999999,75.73101580416666
False,xylophone,96,91,75.18299699999999,75.73101580416666
False,trumpet,80,50,75.18299699999999,75.36516180416666
False,clarinet,64,40,75.36592399999999,75.73101580416666
True,saxophone,64,52,75.36592399999999,75.73101580416666
True,saxophone,64,40,75.36592399999999,75.73101580416666
False,french-horn,64,52,75.36592399999999,75.73101580416666
False,trombone,64,40,75.36592399999999,75.73101580416666
False,trombone,64,52,75.36592399999999,75.73101580416666
False,french-horn,64,52,75.36592399999999,75.73101580416666
False,tuba,64,40,75.36592399999999,75.73101580416666
False,trumpet,104,50,75.36592399999999,75.54808880416665
False,trumpet,104,52,75.36592399999999,75.54808880416665
False,trumpet,80,50,75.54885099999998,75.73101580416666
True,flute,96,93,75.73177799999999,75.90479645416666
False,clarinet,96,81,75.73177799999999,75.91394280416665
False,clarinet,96,69,75.73177799999999,75.91394280416665
False,clarinet,64,41,75.73177799999999,76.09686980416666
True,saxophone,96,69,75.73177799999999,75.91394280416665
True,saxophone,64,53,75.73177799999999,76.09686980416666
True,saxophone,64,41,75.73177799999999,76.09686980416666
False,trumpet,96,81,75.73177799999999,75.91394280416665
False,trumpet,96,69,75.73177799999999,75.91394280416665
False,french-horn,64,53,75.73177799999999,76.09686980416666
False,trombone,64,41,75.73177799999999,76.09686980416666
False,trombone,64,53,75.73177799999999,76.09686980416666
False,french-horn,64,53,75.73177799999999,76.09686980416666
False,tuba,64,41,75.73177799999999,76.09686980416666
False,xylophone,96,93,75.73177799999999,75.91394280416665
False,trumpet,80,50,75.73177799999999,75.91394280416665
True,flute,96,89,75.91470499999998,76.43528475416666
False,clarinet,96,77,75.91470499999998,76.82857780416666
False,clarinet,96,65,75.91470499999998,76.82857780416666
True,saxophone,96,65,75.91470499999998,76.82857780416666
False,trumpet,96,77,75.91470499999998,76.82857780416666
False,trumpet,96,65,75.91470499999998,76.82857780416666
False,xylophone,96,89,75.91470499999998,76.46272380416666
False,trumpet,104,50,75.91470499999998,76.09686980416666
False,trumpet,104,52,75.91470499999998,76.09686980416666
False,clarinet,64,38,76.09763199999999,81.21882580416666
True,saxophone,64,50,76.09763199999999,81.21882580416666
True,saxophone,64,38,76.09763199999999,81.21882580416666
False,french-horn,64,50,76.09763199999999,81.21882580416666
False,trombone,64,38,76.09763199999999,81.21882580416666
False,trombone,64,50,76.09763199999999,81.21882580416666
False,french-horn,64,50,76.09763199999999,81.21882580416666
False,tuba,64,38,76.09763199999999,81.21882580416666
False,trumpet,80,50,76.09763199999999,76.27979680416665
False,trumpet,80,50,76.28055899999998,76.46272380416666
False,trumpet,80,50,76.46348599999999,76.64565080416665
False,trumpet,80,50,76.64641299999998,76.82857780416666
True,flute,80,86,76.82933999999999,77.52370040416666
False,xylophone,80,86,76.82933999999999,77.56028580416665
False,trumpet,104,50,76.82933999999999,77.01150480416665
False,trumpet,104,52,76.82933999999999,77.01150480416665
False,trumpet,80,50,77.012267,77.19443180416665
False,trumpet,80,50,77.19519399999999,77.37735880416666
False,trumpet,80,50,77.378121,77.56028580416665
False,trumpet,80,50,77.56104799999999,77.74321280416666
False,trumpet,80,50,77.74397499999999,77.92613980416665
False,trumpet,80,50,77.92690199999998,78.10906680416666
False,trumpet,80,50,78.10982899999999,78.29199380416665
True,flute,80,86,78.29275599999998,78.98711640416666
False,xylophone,80,86,78.29275599999998,79.02370180416665
False,trumpet,104,50,78.29275599999998,78.47492080416666
False,trumpet,104,52,78.29275599999998,78.47492080416666
False,clarinet,96,77,78.47568299999999,78.65784780416665
True,saxophone,96,77,78.47568299999999,78.65784780416665
False,trumpet,96,77,78.47568299999999,78.65784780416665
False,trumpet,80,50,78.47568299999999,78.65784780416665
False,clarinet,96,77,78.65860999999998,79.02370180416665
True,saxophone,96,77,78.65860999999998,79.02370180416665
False,trumpet,96,77,78.65860999999998,79.02370180416665
False,trumpet,80,50,78.65860999999998,78.84077480416666
False,trumpet,104,50,78.84153699999999,79.02370180416665
False,trumpet,104,52,78.84153699999999,79.02370180416665
False,clarinet,96,77,79.024464,79.20662880416666
True,saxophone,96,77,79.024464,79.20662880416666
False,trumpet,96,77,79.024464,79.20662880416666
False,trumpet,80,50,79.024464,79.20662880416666
False,clarinet,96,72,79.20739099999999,79.38955580416665
True,saxophone,96,72,79.20739099999999,79.38955580416665
False,trumpet,96,72,79.20739099999999,79.38955580416665
False,trumpet,80,50,79.20739099999999,79.38955580416665
False,clarinet,96,72,79.390318,79.57248280416665
True,saxophone,96,72,79.390318,79.57248280416665
False,trumpet,96,72,79.390318,79.57248280416665
False,trumpet,80,50,79.390318,79.57248280416665
False,clarinet,96,72,79.57324499999999,79.93833680416665
True,saxophone,96,72,79.57324499999999,79.93833680416665
False,trumpet,96,72,79.57324499999999,79.93833680416665
False,trumpet,80,50,79.57324499999999,79.75540980416666
True,flute,80,86,79.75617199999999,80.45053240416665
False,xylophone,80,86,79.75617199999999,80.48711780416666
False,trumpet,104,50,79.75617199999999,79.93833680416665
False,trumpet,104,52,79.75617199999999,79.93833680416665
False,clarinet,96,72,79.93909899999998,80.30419080416665
True,saxophone,96,72,79.93909899999998,80.30419080416665
False,trumpet,96,72,79.93909899999998,80.30419080416665
False,trumpet,80,50,79.93909899999998,80.12126380416666
False,trumpet,80,50,80.12202599999999,80.30419080416665
False,clarinet,96,69,80.30495299999998,80.48711780416666
True,saxophone,96,69,80.30495299999998,80.48711780416666
False,trumpet,96,69,80.30495299999998,80.48711780416666
False,trumpet,80,50,80.30495299999998,80.48711780416666
False,clarinet,96,72,80.48787999999999,80.85297180416666
True,saxophone,96,72,80.48787999999999,80.85297180416666
False,trumpet,96,72,80.48787999999999,80.85297180416666
False,trumpet,80,50,80.48787999999999,80.67004480416665
False,trumpet,80,50,80.67080699999998,80.85297180416666
False,clarinet,96,72,80.85373399999999,81.21882580416666
True,saxophone,96,72,80.85373399999999,81.21882580416666
False,trumpet,96,72,80.85373399999999,81.21882580416666
False,trumpet,80,50,80.85373399999999,81.03589880416665
False,trumpet,80,50,81.03666099999998,81.21882580416666
True,flute,80,74,81.21958799999999,81.91394840416666
False,clarinet,96,72,81.21958799999999,81.58467980416665
False,clarinet,64,43,81.21958799999999,81.58467980416665
True,saxophone,96,72,81.21958799999999,81.58467980416665
True,saxophone,64,55,81.21958799999999,81.58467980416665
True,saxophone,64,43,81.21958799999999,81.58467980416665
False,trumpet,96,72,81.21958799999999,81.58467980416665
False,french-horn,64,55,81.21958799999999,81.58467980416665
False,trombone,64,43,81.21958799999999,81.58467980416665
False,trombone,64,55,81.21958799999999,81.58467980416665
False,french-horn,64,55,81.21958799999999,81.58467980416665
False,tuba,64,43,81.21958799999999,81.58467980416665
False,xylophone,80,74,81.21958799999999,81.95053380416665
False,trumpet,104,50,81.21958799999999,81.40175280416665
False,trumpet,104,52,81.21958799999999,81.40175280416665
False,trumpet,80,50,81.402515,81.58467980416665
False,clarinet,96,72,81.58544199999999,81.95053380416665
False,clarinet,64,45,81.58544199999999,81.95053380416665
True,saxophone,96,72,81.58544199999999,81.95053380416665
True,saxophone,64,57,81.58544199999999,81.95053380416665
True,saxophone,64,45,81.58544199999999,81.95053380416665
False,trumpet,96,72,81.58544199999999,81.95053380416665
False,french-horn,64,57,81.58544199999999,81.95053380416665
False,trombone,64,45,81.58544199999999,81.95053380416665
False,trombone,64,57,81.58544199999999,81.95053380416665
False,french-horn,64,57,81.58544199999999,81.95053380416665
False,tuba,64,45,81.58544199999999,81.95053380416665
False,trumpet,80,50,81.58544199999999,81.76760680416666
False,trumpet,104,50,81.76836899999999,81.95053380416665
False,trumpet,104,52,81.76836899999999,81.95053380416665
False,clarinet,64,72,81.95129599999999,87.80419780416665
False,clarinet,96,74,81.95129599999999,82.13346080416666
False,clarinet,64,46,81.95129599999999,86.34078180416665
True,saxophone,96,74,81.95129599999999,82.13346080416666
True,saxophone,64,58,81.95129599999999,86.34078180416665
True,saxophone,64,46,81.95129599999999,86.34078180416665
False,trumpet,64,72,81.95129599999999,87.80419780416665
False,trumpet,96,74,81.95129599999999,82.13346080416666
False,french-horn,64,58,81.95129599999999,86.34078180416665
False,trombone,64,58,81.95129599999999,83.41394980416665
False,trombone,64,46,81.95129599999999,86.34078180416665
False,french-horn,64,58,81.95129599999999,86.34078180416665
False,tuba,64,46,81.95129599999999,86.34078180416665
False,trumpet,80,50,81.95129599999999,82.13346080416666
False,clarinet,96,76,82.13422299999999,82.31638780416665
True,saxophone,96,76,82.13422299999999,82.31638780416665
False,trumpet,96,76,82.13422299999999,82.31638780416665
False,trumpet,80,50,82.13422299999999,82.31638780416665
False,clarinet,96,77,82.31714999999998,82.68224180416665
True,saxophone,96,77,82.31714999999998,82.68224180416665
False,trumpet,96,77,82.31714999999998,82.68224180416665
False,trumpet,80,50,82.31714999999998,82.49931480416666
False,trumpet,80,50,82.50007699999999,82.68224180416665
True,flute,80,82,82.68300399999998,83.37736440416666
False,xylophone,80,82,82.68300399999998,83.41394980416665
False,trumpet,104,50,82.68300399999998,82.86516880416666
False,trumpet,104,52,82.68300399999998,82.86516880416666
False,trumpet,80,50,82.86593099999999,83.04809580416665
False,trumpet,80,50,83.04885799999998,83.23102280416666
False,trumpet,80,50,83.23178499999999,83.41394980416665
False,trombone,64,58,83.41471199999998,84.87736580416666
False,trumpet,80,50,83.41471199999998,83.59687680416666
False,trumpet,80,50,83.59763899999999,83.77980380416665
False,trumpet,80,50,83.780566,83.96273080416665
False,trumpet,80,50,83.96349299999999,84.14565780416666
True,flute,80,82,84.14641999999999,84.84078040416665
False,xylophone,80,82,84.14641999999999,84.87736580416666
False,trumpet,104,50,84.14641999999999,84.32858480416665
False,trumpet,104,52,84.14641999999999,84.32858480416665
False,trumpet,80,50,84.32934699999998,84.51151180416666
False,clarinet,96,77,84.51227399999999,84.69443880416665
True,saxophone,96,77,84.51227399999999,84.69443880416665
False,trumpet,96,77,84.51227399999999,84.69443880416665
False,trumpet,80,50,84.51227399999999,84.69443880416665
False,clarinet,96,77,84.69520099999998,84.87736580416666
True,saxophone,96,77,84.69520099999998,84.87736580416666
False,trumpet,96,77,84.69520099999998,84.87736580416666
False,trumpet,104,50,84.69520099999998,84.87736580416666
False,trumpet,104,52,84.69520099999998,84.87736580416666
False,clarinet,96,77,84.87812799999999,85.06029280416665
True,saxophone,96,77,84.87812799999999,85.06029280416665
False,trumpet,96,77,84.87812799999999,85.06029280416665
False,trombone,64,58,84.87812799999999,86.34078180416665
False,trumpet,80,50,84.87812799999999,85.06029280416665
False,clarinet,96,72,85.06105499999998,85.42614680416665
True,saxophone,96,72,85.06105499999998,85.42614680416665
False,trumpet,96,72,85.06105499999998,85.42614680416665
False,trumpet,80,50,85.06105499999998,85.24321980416666
False,trumpet,80,50,85.24398199999999,85.42614680416665
False,clarinet,96,72,85.42690899999998,85.97492780416665
True,saxophone,96,72,85.42690899999998,85.97492780416665
False,trumpet,96,72,85.42690899999998,85.97492780416665
False,trumpet,80,50,85.42690899999998,85.60907380416666
True,flute,80,81,85.60983599999999,86.30419640416666
False,xylophone,80,81,85.60983599999999,86.34078180416665
False,trumpet,104,50,85.60983599999999,85.79200080416665
False,trumpet,104,52,85.60983599999999,85.79200080416665
False,trumpet,80,50,85.792763,85.97492780416665
False,trumpet,80,50,85.97568999999999,86.15785480416665
False,clarinet,96,69,86.15861699999999,86.34078180416665
True,saxophone,96,69,86.15861699999999,86.34078180416665
False,trumpet,96,69,86.15861699999999,86.34078180416665
False,trumpet,80,50,86.15861699999999,86.34078180416665
False,clarinet,96,72,86.34154399999998,86.52370880416666
False,clarinet,64,48,86.34154399999998,87.80419780416665
True,saxophone,96,72,86.34154399999998,86.52370880416666
True,saxophone,64,60,86.34154399999998,87.80419780416665
True,saxophone,64,48,86.34154399999998,87.80419780416665
False,trumpet,96,72,86.34154399999998,86.52370880416666
